SmartContract	{'main_url': ' https://www.smartcontract.com/', 'twitter_url': ' https://twitter.com/Smart_Contract?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor', 'angellist_url': ' https://angel.co/company/smartcontract', 'crunchbase_url': ' https://www.crunchbase.com/organization/smartcontract', 'linkedin_url': ' https://www.linkedin.com/company/smartcontract', 'facebook_url': ' https://www.facebook.com/smartcontractthailand/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 0, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 0, 'security': 0, 'blockchain': 1, 'litigation': 0, 'information': 0, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 13, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
SmartUp Legal	{'main_url': ' https://www.smartuplegal.com/', 'twitter_url': ' https://twitter.com/smartup_?lang=en', 'angellist_url': ' https://angel.co/company/smartup-5', 'crunchbase_url': ' https://www.crunchbase.com/organization/smartup', 'linkedin_url': ' https://www.linkedin.com/company/smartuplegal', 'facebook_url': ' https://www.facebook.com/smartuplegal/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 4, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 2, 'software': 0, 'budgeting': 0, 'analytics': 0, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 0, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
Social Evidence	{'main_url': '0', 'twitter_url': ' https://twitter.com/social_evidence?lang=en', 'angellist_url': ' https://angel.co/company/toonari', 'crunchbase_url': ' https://www.crunchbase.com/organization/social-evidence', 'linkedin_url': ' https://www.linkedin.com/pulse/12-ways-build-social-proof-linkedin-nathanial-bibby', 'facebook_url': ' https://revealbot.com/blog/social-proof-facebook-ads/'}	
SupportHound	{'main_url': ' https://www.lawsitesblog.com/2019/05/another-legal-tech-startup-is-shutting-down.html', 'twitter_url': ' https://twitter.com/hashtag/supportdog?lang=en', 'angellist_url': ' http://www.americanbarfoundation.org/uploads/cms/documents/report_us_digital_legal_tech_for_nonlawyers.pdf', 'crunchbase_url': ' http://www.americanbarfoundation.org/uploads/cms/documents/report_us_digital_legal_tech_for_nonlawyers.pdf', 'linkedin_url': ' https://www.linkedin.com/in/juliegentiliarmbrust', 'facebook_url': ' https://www.facebook.com/pages/category/Medical---Health/Supportdog-100533498329747/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 7, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 1, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 0, 'trusts': 0, 'negotiation': 1, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
Tali	{'main_url': '0', 'twitter_url': ' https://twitter.com/xitllaliloya?lang=en', 'angellist_url': ' https://angel.co/company/telltali', 'crunchbase_url': ' https://www.crunchbase.com/organization/tali', 'linkedin_url': ' https://www.linkedin.com/company/tali', 'facebook_url': ' https://www.facebook.com/taliofficial/'}	
TalksOnLaw	{'main_url': ' https://www.talksonlaw.com/', 'twitter_url': ' https://twitter.com/TalksOnLaw?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor', 'angellist_url': ' https://www.youtube.com/watch?v=MnmrV_v2m5w', 'crunchbase_url': ' http://www.americanbarfoundation.org/uploads/cms/documents/report_us_digital_legal_tech_for_nonlawyers.pdf', 'linkedin_url': ' https://www.linkedin.com/company/talks-on-law', 'facebook_url': ' https://www.facebook.com/TalksOnLaw/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 3, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 1, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 0, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 3, 'education': 1, 'financials': 0, 'e-signature': 0}
TestMax	{'main_url': ' https://testmaxprep.com/', 'twitter_url': ' https://twitter.com/testmax?lang=en', 'angellist_url': ' https://angel.co/company/testmax/jobs', 'crunchbase_url': ' https://www.crunchbase.com/organization/testmax', 'linkedin_url': ' https://www.linkedin.com/company/testmax-inc', 'facebook_url': ' https://www.facebook.com/mytestmax/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 0, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 0, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 3, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
Theory and Principle	{'main_url': ' http://scholar.google.com/scholar?q=Theory+and+Principle&hl=en&as_sdt=0&as_vis=1&oi=scholart', 'twitter_url': ' http://scholar.google.com/scholar?q=Theory+and+Principle+twitter&hl=en&as_sdt=0&as_vis=1&oi=scholart', 'angellist_url': ' https://angel.co/company/theory-and-principle', 'crunchbase_url': ' https://www.crunchbase.com/organization/theory-and-principle', 'linkedin_url': ' https://www.linkedin.com/company/theory-and-principle', 'facebook_url': ' https://www.facebook.com/igmaStuttgart/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 1, 'consulting': 0, 'learning': 1, 'intelligence': 0, 'patent': 2, 'software': 0, 'budgeting': 0, 'analytics': 0, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 2, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
Track With Ease	{'main_url': ' https://www.trackwithease.com/', 'twitter_url': ' https://twitter.com/trackwithease?lang=en', 'angellist_url': ' https://angel.co/company/ease', 'crunchbase_url': ' https://www.crunchbase.com/organization/ease-central', 'linkedin_url': ' https://www.linkedin.com/company/trackwithease', 'facebook_url': ' https://www.facebook.com/trackwitheaseinc/about/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 1, 'media': 0, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 3, 'security': 1, 'blockchain': 0, 'litigation': 0, 'information': 1, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 1, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 3}
Unbundled Attorney	{'main_url': ' https://www.unbundledattorney.com/', 'twitter_url': ' https://twitter.com/unbundledatty?lang=en', 'angellist_url': ' https://angel.co/company/court-buddy', 'crunchbase_url': ' https://www.unbundledattorney.com/about', 'linkedin_url': ' https://www.linkedin.com/company/unbundled-attorney', 'facebook_url': ' https://www.facebook.com/UnbundledAttorney/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 1, 'media': 0, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 0, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 0, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
UpTime Legal Systems	{'main_url': ' https://www.uptimelegal.com/', 'twitter_url': ' https://twitter.com/uptimesystems?lang=en', 'angellist_url': ' https://www.uptimelegal.com/', 'crunchbase_url': ' https://www.crunchbase.com/organization/uptime-systems', 'linkedin_url': ' https://www.linkedin.com/company/uptime-systems', 'facebook_url': ' https://www.facebook.com/uptimenyc/'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 13, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 1, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 1, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
vrsus	{'main_url': ' https://www.crunchbase.com/organization/vrsus', 'twitter_url': ' https://twitter.com/vsrsus?lang=en', 'angellist_url': ' https://angel.co/company/vrsus', 'crunchbase_url': ' https://www.crunchbase.com/organization/vrsus', 'linkedin_url': ' https://gh.linkedin.com/company/case-pacer', 'facebook_url': ' https://www.facebook.com/vrsus576/'}	403
vtestify	{'main_url': ' https://www.vtestify.com/', 'twitter_url': ' https://twitter.com/vTestifyUS?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor', 'angellist_url': ' http://qfl.ggjtl.xyz/', 'crunchbase_url': ' https://www.crunchbase.com/organization/vtestify', 'linkedin_url': ' https://www.linkedin.com/company/vtestify', 'facebook_url': ' https://www.facebook.com/vTestify'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 4, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 1, 'security': 1, 'blockchain': 0, 'litigation': 0, 'information': 1, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
Wizdocs	{'main_url': ' http://www.wizdocs.com/', 'twitter_url': ' https://twitter.com/wizdocs?lang=en', 'angellist_url': ' https://angel.co/', 'crunchbase_url': ' https://www.crunchbase.com/organization/wizdocs', 'linkedin_url': ' https://www.linkedin.com/in/ben-longoria-1981726', 'facebook_url': ' https://www.facebook.com/public/Wizdocs-From-Lightflake'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 3, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 0, 'budgeting': 0, 'analytics': 3, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 2, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
Wordrake	{'main_url': ' https://www.wordrake.com/', 'twitter_url': ' https://twitter.com/WordRake?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor', 'angellist_url': ' https://www.lawsitesblog.com/2016/04/towards-accurate-listing-legal-tech-startups.html', 'crunchbase_url': ' https://www.crunchbase.com/organization/wordrake', 'linkedin_url': ' https://www.linkedin.com/company/wordrake', 'facebook_url': ' https://www.facebook.com/WordRake'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 2, 'consulting': 0, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 2, 'budgeting': 0, 'analytics': 1, 'security': 0, 'blockchain': 0, 'litigation': 0, 'information': 0, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 0, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
YoCierge	{'main_url': ' https://yocierge.com/', 'twitter_url': ' https://twitter.com/yocierge?lang=en', 'angellist_url': '0', 'crunchbase_url': ' https://yocierge.com/filevine_integration/', 'linkedin_url': ' https://www.linkedin.com/company/yocierge', 'facebook_url': ' https://www.facebook.com/pages/YoCierge/421348491540884'}	{'paperwork': 0, 'fundraising': 0, 'estate': 0, 'media': 2, 'consulting': 2, 'learning': 0, 'intelligence': 0, 'patent': 0, 'software': 2, 'budgeting': 0, 'analytics': 0, 'security': 2, 'blockchain': 0, 'litigation': 0, 'information': 2, 'trusts': 0, 'negotiation': 0, 'marketplace': 0, 'contracts': 0, 'insurance': 2, 'collaboration': 0, 'freelance': 0, 'enforcement': 0, 'education': 0, 'financials': 0, 'e-signature': 0}
ZokuVault	{'main_url': ' https://www.attorneyatwork.com/all-things-must-pass-zokuvault-keeps-it-organized/', 'twitter_url': ' https://twitter.com/joshleavitt7/status/885168857547132928', 'angellist_url': ' https://angel.co/company/zoku-technologies/jobs', 'crunchbase_url': ' http://www.kouponlab.com/fundthrough-coupons/', 'linkedin_url': ' https://www.linkedin.com/pulse/all-things-must-pass-zokuvault-keeps-organized-jared-correia', 'facebook_url': ' https://en-gb.facebook.com/zokuvault/'}	406
