Modus	{'twitter_url': ' https://twitter.com/Modus_Games', 'angellist_url': ' https://angel.co/company/modus-9/jobs'}
Nalytics	{'facebook_url': ' https://analytics.facebook.com/', 'crunchbase_url': ' https://www.crunchbase.com/organization/data-analytics', 'angellist_url': ' https://angel.co/analytics'}
Blue J Legal Inc.	{'facebook_url': ' https://www.facebook.com/bluejlegal/', 'linkedin_url': ' https://ca.linkedin.com/company/bluejlegal'}
eSign Genie	{'angellist_url': ' https://angel.co/company/esign-genie'}
Statera	{'twitter_url': ' https://twitter.com/statera?lang=en', 'crunchbase_url': ' https://www.crunchbase.com/organization/statera', 'main_url': ' https://stateraenergy.co.uk/'}
Contraktor	{'crunchbase_url': ' https://www.crunchbase.com/organization/contraktor', 'angellist_url': ' https://angel.co/company/contraktor/jobs'}
FastVisa US	{'facebook_url': ' https://www.facebook.com/fastvisaus/', 'linkedin_url': ' https://www.linkedin.com/company/fastvisa-us'}
Berkeley Bridge	{'twitter_url': ' https://twitter.com/berkeleybridge?lang=en', 'crunchbase_url': ' https://www.crunchbase.com/organization/berkeley-bridge'}
Citasca	{'crunchbase_url': ' https://www.crunchbase.com/organization/citasca', 'linkedin_url': ' https://www.linkedin.com/company/citasca-llc'}
Klarity	{'angellist_url': ' https://angel.co/company/klarityin'}
Mattereum	{'crunchbase_url': ' https://www.crunchbase.com/organization/mattereum'}
Claim Flights	{'crunchbase_url': ' https://www.crunchbase.com/organization/claim-flights', 'angellist_url': ' https://angel.co/company/claim-flights'}
Ruby Datum Ltd	{'facebook_url': ' https://www.facebook.com/rubydatum/', 'crunchbase_url': ' https://www.crunchbase.com/organization/ruby-datum', 'linkedin_url': ' https://www.linkedin.com/company/ruby-datum'}
priya	{'facebook_url': 'https://www.facebook.com/priyalegalsolutions/'}
Exterro	{'facebook_url': ' https://www.facebook.com/Exterro/', 'crunchbase_url': ' https://www.crunchbase.com/organization/exterro', 'angellist_url': ' https://angel.co/company/exterro', 'linkedin_url': ' https://www.linkedin.com/company/exterro-inc'}
eVue Digital Labs	{'crunchbase_url': ' https://www.crunchbase.com/organization/evue-digital-labs'}
JustVice	{'angellist_url': ' https://angel.co/company/justvice'}
IntelliLaw	{'twitter_url': ' https://twitter.com/intellilaw', 'facebook_url': ' https://www.facebook.com/pages/IntelliLaw/381068445857185'}
PocketLawyer	{'crunchbase_url': ' https://www.crunchbase.com/organization/pocketlawyer', 'angellist_url': ' https://angel.co/company/pocketlawyer-1'}
ExtendLaw	{'twitter_url': ' https://twitter.com/hashtag/extendlaw', 'main_url': ' https://extendlaw.com/'}
ProJuris	{'twitter_url': ' https://twitter.com/projuris?lang=en', 'main_url': ' https://www.projuris.com.br/'}
Herculex.ai	{'facebook_url': ' https://www.facebook.com/pages/Herculex-AI/1195494693816646'}
PatentPal Inc.	{'facebook_url': ' https://www.facebook.com/patentpalofficial/', 'linkedin_url': ' https://www.linkedin.com/company/patentpal'}
Lexnet	{'twitter_url': ' https://twitter.com/lexnetjusticia?lang=en', 'facebook_url': ' https://www.facebook.com/lexnetnz', 'crunchbase_url': ' https://www.crunchbase.com/organization/lexnet-us', 'linkedin_url': ' https://www.linkedin.com/company/lexnet'}
Founded.Co	{'crunchbase_url': ' https://www.crunchbase.com/organization/founded-c2f9', 'linkedin_url': ' https://www.linkedin.com/company/founded'}
litsmart	{'linkedin_url': ' https://ng.linkedin.com/in/lit-smart-9603a6167'}
E-startup India	{'angellist_url': ' https://angel.co/company/e-startup-india-1', 'linkedin_url': ' https://in.linkedin.com/company/e-startupindia'}
Legit Quest	{'twitter_url': ' https://twitter.com/LegitQuestLegal', 'facebook_url': ' https://www.facebook.com/legitquestlegal/', 'crunchbase_url': ' https://www.crunchbase.com/organization/legitquest', 'angellist_url': ' https://angel.co/company/legit-quest', 'linkedin_url': ' https://www.linkedin.com/company/legit-quest'}
Helm Social Design Studio	{'linkedin_url': ' https://in.linkedin.com/company/helm-social-design-studio'}
LegalSpell	{'twitter_url': ' https://twitter.com/legal_spell?lang=en', 'angellist_url': ' https://angel.co/company/legalspell'}
Integra	{'crunchbase_url': ' https://www.crunchbase.com/organization/integra', 'angellist_url': ' https://angel.co/company/integra-1'}
JustResolve LLC	{'facebook_url': ' https://www.facebook.com/justresolvellc/', 'crunchbase_url': ' https://www.crunchbase.com/organization/justresolve'}
Legal Labs	{'twitter_url': ' https://twitter.com/legal_labs?lang=en', 'main_url': ' https://www.legallabs.com/'}
Case Status	{'crunchbase_url': ' https://www.crunchbase.com/organization/case-status', 'angellist_url': ' https://angel.co/company/case-status', 'linkedin_url': ' https://www.linkedin.com/company/case-status'}
Lawcadia	{'twitter_url': ' https://twitter.com/lawcadia?', 'angellist_url': ' https://angel.co/company/lawcadia/', 'main_url': ' https://www.lawcadia.com/'}
Kelsen	{'twitter_url': ' https://twitter.com/kelsenbrewing', 'facebook_url': ' https://www.facebook.com/public/Hans-Kelsen', 'angellist_url': ' https://angel.co/keith-kelsen-1', 'linkedin_url': ' https://www.linkedin.com/company/kelsengroup'}
DocBlaster	{'twitter_url': ' https://twitter.com/docblaster?lang=en', 'crunchbase_url': ' https://www.crunchbase.com/organization/docblaster'}
Legodesk	{'twitter_url': ' https://twitter.com/legodesk?lang=en', 'facebook_url': ' https://www.facebook.com/pages/Legodesk/299369834115734', 'angellist_url': ' https://angel.co/company/legodesk', 'main_url': ' https://legodesk.com/'}
Lawply.com	{'crunchbase_url': ' https://www.crunchbase.com/organization/lawply'}
Lawmatters	{'twitter_url': ' https://twitter.com/intllawmatters?lang=en'}
LawGuage.com	{'facebook_url': ' https://www.facebook.com/lawguage/'}
Lawgin	{'facebook_url': ' https://www.facebook.com/lawginpr', 'crunchbase_url': ' https://www.crunchbase.com/organization/lawgin'}
Lexyom	{'twitter_url': ' https://twitter.com/lexyomlaw?lang=en', 'angellist_url': ' https://angel.co/company/lexyom-1/jobs'}
Agence Juridique	{'crunchbase_url': ' https://www.crunchbase.com/organization/agence-juridique', 'main_url': ' https://agence-juridique.com/'}
wundertax	{'facebook_url': ' https://www.facebook.com/steuererklaerung.de/', 'angellist_url': ' https://angel.co/company/houzz', 'linkedin_url': ' https://www.linkedin.com/company/wundertax-gmbh'}
eEvidence	{'angellist_url': ' https://angel.co/company/eevidence-1/jobs', 'main_url': ' https://www.eevidence.com/en/'}
Privva	{'twitter_url': ' https://twitter.com/privvainc?lang=en'}
ShieldMyfiles	{'facebook_url': ' https://www.facebook.com/ShieldMyfiles/', 'crunchbase_url': ' https://www.crunchbase.com/organization/shieldmyfiles'}
MyLawNow	{'twitter_url': ' https://twitter.com/hashtag/mylawnow?src=hash', 'angellist_url': ' https://angel.co/company/mylawnow', 'main_url': ' http://mylawnow.com/'}
Living Legacies	{'twitter_url': ' https://twitter.com/livinglegacies3?lang=en', 'facebook_url': ' https://www.facebook.com/Living-Legacies-121611591211274/', 'main_url': ' http://www.livinglegacies1914-18.ac.uk/'}
LawyerQuote	{'twitter_url': ' https://twitter.com/lawyer_quote', 'angellist_url': ' https://angel.co/company/lawyerquote-1'}
LawAdvisor	{'twitter_url': ' https://twitter.com/lawadvisoraus?lang=en', 'angellist_url': ' https://angel.co/company/lawadvisor', 'main_url': ' https://www.lawadvisor.com/'}
Qualia	{'twitter_url': ' https://twitter.com/qualiasoftware', 'angellist_url': ' https://angel.co/company/qualialabs'}
Dacreed	{'twitter_url': ' https://twitter.com/dacreed2?lang=en', 'main_url': ' https://www.dacreed.com/'}
SmartUp	{'crunchbase_url': ' https://www.crunchbase.com/organization/smartup-io', 'angellist_url': ' https://angel.co/company/smartup-io', 'linkedin_url': ' https://www.linkedin.com/company/smartup-io'}
Atticus	{'twitter_url': ' https://twitter.com/AtticusPoetry', 'facebook_url': ' https://www.facebook.com/AtticusPoetry/', 'crunchbase_url': ' https://www.crunchbase.com/organization/atticus', 'angellist_url': ' https://angel.co/company/atticushq', 'linkedin_url': ' https://www.linkedin.com/company/atticus'}
CaseMetrix	{'twitter_url': ' https://twitter.com/CaseMetrix', 'angellist_url': ' https://angel.co/company/casemetrix-1', 'main_url': ' https://case-metrix.com/'}
Patdek Software	{'angellist_url': ' https://angel.co/company/patdek-software-1'}
Notarize	{'twitter_url': ' https://twitter.com/notarize?lang=en', 'angellist_url': ' https://angel.co/company/notarize'}
Mplace	{'main_url': ' https://mplace.io/'}
Ligo	{'twitter_url': ' https://twitter.com/ligo?lang=en', 'main_url': ' https://www.ligo.nl/?locale=en'}
PECULE Innovations	{'linkedin_url': ' https://in.linkedin.com/in/pecule-innovations-759b3b111'}
Casefunder	{'facebook_url': ' https://www.facebook.com/casefunder'}
Lawyer Exchange	{'twitter_url': ' https://twitter.com/lawyerexchange?lang=en'}
Added Life Value AG	{'facebook_url': ' https://www.facebook.com/pages/Added-Life-Value-AG/105430239493632'}
matters.Cloud	{'facebook_url': ' https://www.facebook.com/matterscloud', 'linkedin_url': ' https://www.linkedin.com/company/matterscloud'}
Trial Boom	{'twitter_url': ' https://twitter.com/trialboom?lang=en', 'main_url': ' https://www.trialboom.com/'}
LegalSeba	{'twitter_url': ' https://twitter.com/legalseba', 'angellist_url': ' https://angel.co/company/legalseba', 'main_url': ' https://legalseba.com/'}
Legal Creatives	{'main_url': ' https://www.legalcreatives.com/'}
Privatim	{'facebook_url': ' https://www.facebook.com/nostalgiaprivatim.de'}
Studentensteuererklaerung.de	{'facebook_url': ' https://www.facebook.com/studentensteuererklaerung/', 'angellist_url': ' https://angel.co/studentensteuererklaerung-de/jobs'}
Lawyer.com	{'facebook_url': ' https://www.facebook.com/lawyerdotcom/', 'crunchbase_url': ' https://www.crunchbase.com/organization/lawyer-com', 'angellist_url': ' https://angel.co/company/lawyer-com/jobs', 'linkedin_url': ' https://www.linkedin.com/company/lawyer-com'}
LawIQ	{'angellist_url': ' https://angel.co/company/lawiq', 'main_url': ' https://www.lawiq.com/'}
LeasePilot	{'twitter_url': ' https://twitter.com/theleasepilot?lang=en', 'main_url': ' https://leasepilot.co/about-us/'}
StartupFactCheck	{'angellist_url': ' https://angel.co/company/startupfactcheck/jobs'}
Lexa	{'twitter_url': ' https://twitter.com/LexaOficial', 'facebook_url': ' https://www.facebook.com/public/Lexa', 'crunchbase_url': ' https://www.crunchbase.com/organization/lexa-partners', 'angellist_url': ' https://angel.co/david-lexa', 'linkedin_url': ' https://www.linkedin.com/company/lexa'}
Good Call	{'twitter_url': ' https://twitter.com/goodcallnyc?lang=en', 'facebook_url': ' https://www.facebook.com/goodcallnyc/', 'crunchbase_url': ' https://www.crunchbase.com/organization/goodcall-9748', 'linkedin_url': ' https://www.linkedin.com/company/good-call'}
OpenLaw	{'twitter_url': ' https://twitter.com/OpenLawOfficial', 'angellist_url': ' https://angel.co/company/openlaw/jobs', 'main_url': ' https://www.openlaw.io/'}
LeBonBail	{'twitter_url': ' https://twitter.com/lebonbailbe?lang=en', 'angellist_url': ' https://angel.co/company/lebonbail', 'main_url': ' https://www.lebonbail.fr/'}
Crowdjury	{'twitter_url': ' https://twitter.com/crowdjury?lang=en'}
Netcog	{'angellist_url': ' https://angel.co/company/netcog', 'linkedin_url': ' https://www.linkedin.com/company/netcogs'}
Quarule	{'twitter_url': ' https://twitter.com/quaruleinc?lang=en', 'angellist_url': ' https://angel.co/company/quarule', 'main_url': ' https://www.quarule.com/'}
LinkSquares	{'twitter_url': ' https://twitter.com/linksquares', 'angellist_url': ' https://angel.co/company/linksquares', 'main_url': ' https://linksquares.com/'}
Litify	{'twitter_url': ' https://twitter.com/LitifyHQ', 'angellist_url': ' https://angel.co/company/litify/jobs', 'main_url': ' https://www.litify.com/'}
Courtsdesk	{'twitter_url': ' https://twitter.com/courtsdesk', 'main_url': ' https://www.courtsdesk.com/'}
Courtroom5	{'twitter_url': ' https://twitter.com/courtroom5legal?lang=en', 'angellist_url': ' https://angel.co/company/courtroom5', 'main_url': ' https://get.courtroom5.com/'}
Wildcat	{'facebook_url': ' https://www.facebook.com/wildcatofficial/', 'crunchbase_url': ' https://www.crunchbase.com/organization/wildcat-venture-partners', 'angellist_url': ' https://angel.co/company/wildcat-consulting', 'linkedin_url': ' https://www.linkedin.com/company/wildcat'}
SOLOMON Justice AI	{'angellist_url': ' https://angel.co/company/solomon-justice-ai'}
Legal Innovation Paris	{'angellist_url': ' https://angel.co/legal-innovation-paris-1/jobs?src=rec'}
IP Metro	{'main_url': ' https://ipmetro.com/'}
Rightz	{'linkedin_url': ' https://www.linkedin.com/company/rightz'}
MyAdvo	{'angellist_url': ' https://angel.co/company/myadvo', 'main_url': ' https://www.myadvo.in/'}
SpotDraft	{'twitter_url': ' https://twitter.com/spotdrafthq?lang=en', 'angellist_url': ' https://angel.co/company/spotdraft', 'main_url': ' https://spotdraft.com/'}
MikeLegal	{'twitter_url': ' https://twitter.com/hashtag/mikelegal?lang=en', 'main_url': ' https://mikelegal.com/'}
soocasa	{'facebook_url': ' https://www.facebook.com/soocasa', 'crunchbase_url': ' https://www.crunchbase.com/organization/soocasa', 'angellist_url': ' https://angel.co/company/zoocasa', 'linkedin_url': ' https://ca.linkedin.com/company/zoocasa-com'}
Someturva	{'twitter_url': ' https://twitter.com/someturva?lang=en', 'angellist_url': ' https://angel.co/company/someturva', 'main_url': ' https://someturva.fi/'}
Filingmantra	{'facebook_url': ' https://www.facebook.com/filingmantra/', 'linkedin_url': ' https://in.linkedin.com/company/filingmantra-com'}
GSTStreet	{'main_url': ' https://www.gststreet.com/'}
MoveDocs	{'angellist_url': ' https://angel.co/company/movedocs', 'main_url': ' https://www.movedocs.com/'}
moviinn	{'facebook_url': ' https://www.facebook.com/moviinn/', 'angellist_url': ' https://angel.co/company/moviinn/culture', 'linkedin_url': ' https://www.linkedin.com/company/moviinn'}
Civil Informer	{'facebook_url': ' https://www.facebook.com/pages/Civil-Informer/536126616564845'}
Pax	{'twitter_url': ' https://twitter.com/pax?lang=en', 'facebook_url': ' https://www.facebook.com/officialpax/', 'crunchbase_url': ' https://www.crunchbase.com/organization/pax-labs', 'main_url': ' https://www.pax.com/', 'linkedin_url': ' https://www.linkedin.com/company/pax-labs'}
Codify Law	{'angellist_url': ' https://angel.co/company/codify-law'}
Concis.ly	{'twitter_url': ' https://twitter.com/concis_ly'}
Percipient	{'twitter_url': ' https://twitter.com/percipient_info', 'angellist_url': ' https://angel.co/company/percipient-1'}
Milyli	{'twitter_url': ' https://twitter.com/milyli?lang=en', 'main_url': ' https://www.milyli.com/'}
LawGro	{'crunchbase_url': ' https://www.crunchbase.com/organization/lawgro', 'angellist_url': ' https://angel.co/company/lawgro'}
Resis	{'twitter_url': ' https://twitter.com/resismusic?lang=en', 'angellist_url': ' https://angel.co/company/resis', 'main_url': ' https://www.resis-srl.com/who-we-are/'}
Immicompliance.com	{'facebook_url': ' https://www.facebook.com/immicompliance/', 'linkedin_url': ' https://in.linkedin.com/company/immicompliance'}
LegalQ	{'twitter_url': ' https://twitter.com/legalq_', 'linkedin_url': ' https://www.linkedin.com/company/legalqapp'}
MainLaws	{'angellist_url': ' https://angel.co/company/mainlaws'}
QDiscovery	{'twitter_url': ' https://twitter.com/qdiscovery?lang=en'}
CourtQuant	{'facebook_url': ' https://www.facebook.com/pages/CourtQuant/487048598410932'}
LawVu ltd	{'facebook_url': ' https://www.facebook.com/LawvuHQ/', 'linkedin_url': ' https://www.linkedin.com/company/lawvu'}
eMinutes	{'twitter_url': ' https://twitter.com/eminutes?lang=en', 'main_url': ' https://eminutes.com/'}
Clearlaw Inc.	{'facebook_url': ' https://www.facebook.com/pages/category/Software-Company/Clearlaw-AI-278098482746588/', 'crunchbase_url': ' https://www.crunchbase.com/organization/clearlaw-ai', 'linkedin_url': ' https://www.linkedin.com/company/clearlaw'}
About innovation	{'crunchbase_url': ' https://www.crunchbase.com/organization/about-innovation'}
Litimetrics Inc	{'facebook_url': ' https://mobile.facebook.com/litimetrics/', 'linkedin_url': ' https://in.linkedin.com/company/litimetrics'}
Droits Quotidiens	{'crunchbase_url': ' https://www.crunchbase.com/organization/droits-quotidiens'}
APF Technologies LLC	{'facebook_url': ' https://www.facebook.com/pages/category/Internet-Company/APF-Technologies-LLC-521004241636496/', 'crunchbase_url': ' https://www.crunchbase.com/organization/apf-technologies'}
Flex Legal	{'facebook_url': ' https://www.facebook.com/flexlegal/'}
High Performance Counsel	{'crunchbase_url': ' https://www.crunchbase.com/organization/high-performance-counsel'}
Neksus Technologies	{'angellist_url': ' https://angel.co/company/neksus-technologies/jobs'}
LawPanel	{'angellist_url': ' https://angel.co/company/lawpanel/people'}
Priory Solutions	{'facebook_url': ' https://www.facebook.com/pages/Priory-Solutions/114433228572761', 'crunchbase_url': ' https://www.crunchbase.com/organization/priory-solutions'}
Linkilaw	{'angellist_url': ' https://angel.co/company/linkilaw'}
Made in Law	{'crunchbase_url': ' https://www.crunchbase.com/organization/made-in-law'}
amicable apps	{'facebook_url': ' https://www.facebook.com/amicableapps/', 'angellist_url': ' https://angel.co/company/amicable-apps/people', 'linkedin_url': ' https://www.linkedin.com/company/amicable-apps'}
ClicknClear	{'facebook_url': ' https://www.facebook.com/clicknclearmusic/', 'crunchbase_url': ' https://www.crunchbase.com/organization/clicknclear'}
Enkrypt	{'facebook_url': ' https://www.facebook.com/EnkryptLosAngeles/', 'angellist_url': ' https://angel.co/company/enkrypt', 'linkedin_url': ' https://www.linkedin.com/company/enkrypt-inc-'}
Juris	{'twitter_url': ' https://twitter.com/JurisAbramenko', 'facebook_url': ' https://www.facebook.com/jurisfernandez/', 'angellist_url': ' https://angel.co/company/getjuris', 'linkedin_url': ' https://www.linkedin.com/company/getjuris'}
ChirpCase	{'facebook_url': ' https://www.facebook.com/chirpcases/'}
Litimetrics	{'twitter_url': ' https://twitter.com/litimetrics?lang=en', 'angellist_url': ' https://angel.co/company/litimetrics'}
Shop Immigration	{'facebook_url': ' https://facebook.com/evisaimmigration/shop_nt/?ref=page_internal&mt_nav=0', 'angellist_url': ' https://angel.co/company/shop-immigration-1'}
Trellis	{'crunchbase_url': ' https://www.crunchbase.com/organization/trellis-2'}
Prenupta	{'crunchbase_url': ' https://www.crunchbase.com/organization/prenupta'}
Lawgood	{'twitter_url': ' https://twitter.com/belawgood?lang=en', 'facebook_url': ' https://www.facebook.com/belawgood/', 'main_url': ' https://lawgood.io/'}
Medchart	{'facebook_url': ' https://www.facebook.com/public/Medchart', 'linkedin_url': ' https://www.linkedin.com/company/medchart'}
Origin Systems	 {'crunchbase_url': ' https://www.crunchbase.com/organization/origin-systems', 'angellist_url': ' https://angel.co/company/origin-systems', 'linkedin_url': ' https://www.linkedin.com/company/origin-systems'}
Wonder.Legal	{'twitter_url': ' https://twitter.com/wonderlegal_us?lang=en', 'facebook_url': ' https://www.facebook.com/wonder.legal/', 'crunchbase_url': ' https://www.crunchbase.com/organization/wonder-legal'}
filerskeepers	{'facebook_url': ' https://www.facebook.com/filerskeepers', 'linkedin_url': ' https://www.linkedin.com/company/filerskeepers'}
Armlaw	{'twitter_url': ' https://twitter.com/armlaw?lang=en', 'facebook_url': ' https://www.facebook.com/pages/category/Property-Lawyer/armlawcom-880347918661871/', 'crunchbase_url': ' https://www.crunchbase.com/organization/armlaw', 'main_url': ' http://www.armlaw.com/'}
Smarter Drafter	{'twitter_url': ' https://twitter.com/hashtag/smarterdrafter', 'facebook_url': ' https://www.facebook.com/pages/category/Internet-Company/Smarter-Drafter-215178632368658/', 'main_url': ' https://smarterdrafter.com.au/'}
Online Solution Attorney	{'crunchbase_url': ' https://www.crunchbase.com/organization/online-solution-attorney'}
SimplyAgree	{'twitter_url': ' https://twitter.com/simplyagree?lang=en', 'facebook_url': ' https://www.facebook.com/pages/SimplyAgree/343570112903048', 'angellist_url': ' https://angel.co/company/simplyagree', 'main_url': ' https://simplyagree.com/'}
Radvocate	{'twitter_url': ' https://twitter.com/my_radvocate?lang=en', 'facebook_url': ' https://www.facebook.com/The-Radvocate-185631778150158/', 'linkedin_url': ' https://www.linkedin.com/company/radvocate'}
EDZ Systems	{'twitter_url': ' https://twitter.com/edz_systems?lang=en', 'facebook_url': ' https://www.facebook.com/pages/EDZ-Systems/1866844370256000', 'crunchbase_url': ' https://www.crunchbase.com/organization/edz-systems'}
Legal Gateway	{'facebook_url': ' https://www.facebook.com/Legalgateway'}
Indexa	{'twitter_url': ' https://twitter.com/indexacapital?lang=en', 'facebook_url': ' https://www.facebook.com/indexacapital/', 'angellist_url': ' https://angel.co/company/indexa-capital', 'main_url': ' https://indexacapital.com/es/esp/'}
HighQ	{'angellist_url': ' https://angel.co/company/highq'}
Signatu	{'twitter_url': ' https://twitter.com/signatucom?lang=en', 'facebook_url': ' https://www.facebook.com/SignatureReads/', 'crunchbase_url': ' https://www.crunchbase.com/organization/signatu', 'angellist_url': ' https://angel.co/company/signature', 'linkedin_url': ' https://www.linkedin.com/company/signature'}
Online patent	{'twitter_url': ' https://twitter.com/patentsonline?lang=en', 'crunchbase_url': ' https://www.crunchbase.com/organization/online-patent', 'linkedin_url': ' https://www.linkedin.com/company/online-patent'}
Patent Bots LLC	{'linkedin_url': ' https://www.linkedin.com/company/patent-bots'}
Justika	{'twitter_url': ' https://twitter.com/justikaaaf', 'main_url': ' https://www.justika.com/'}
Softplan Planejamento e Sistemas Ltda.	{'facebook_url': ' https://www.facebook.com/pages/Softplan-Planejamento-de-Sistemas-LTDA/436798589770594', 'angellist_url': ' https://angel.co/company/softplan-planejamento-de-sistemas-ltda'}
Lexplosion Solutions	{'facebook_url': ' https://www.facebook.com/LexplosionSolutions/'}
Contractbook	{'twitter_url': ' https://twitter.com/ContractbookHQ', 'main_url': ' https://contractbook.com/'}
Clerical	{'crunchbase_url': ' https://www.crunchbase.com/organization/clerical', 'angellist_url': ' https://angel.co/company/clerical-1'}
Jarvis Legal	{'twitter_url': ' https://twitter.com/jarvislegal?lang=en', 'angellist_url': ' https://angel.co/company/jarvis-legal', 'main_url': ' http://www.jarvis-legal.com/'}
TrialLine	{'twitter_url': ' https://twitter.com/trialline?lang=en', 'main_url': ' https://trialline.net/'}
Legal Science	{'facebook_url': ' https://www.facebook.com/legalsciencellc/', 'crunchbase_url': ' https://www.crunchbase.com/organization/legal-science', 'linkedin_url': ' https://www.linkedin.com/company/legal-science-partners'}
Lucius Report	{'main_url': ' https://www.luciusreport.com/'}
CoProcure	{'facebook_url': ' https://www.facebook.com/CoProcure/', 'crunchbase_url': ' https://www.crunchbase.com/organization/coprocure', 'linkedin_url': ' https://www.linkedin.com/company/coprocure'}
lawgarithm	{'facebook_url': ' https://www.facebook.com/Lawgarithm.net/', 'crunchbase_url': ' https://www.crunchbase.com/organization/lawgarithm', 'linkedin_url': ' https://pk.linkedin.com/company/lawgarithm?trk=recent-update_see-all'}
teachoo	{'twitter_url': ' https://twitter.com/teachoo', 'facebook_url': ' https://www.facebook.com/pages/category/Education/Teachoo-955063737920588/', 'linkedin_url': ' https://www.linkedin.com/pub/davneet-singh/28/393/b13'}
Aqnel	{'facebook_url': ' https://www.facebook.com/public/Aqnel-Templar/', 'crunchbase_url': ' https://www.crunchbase.com/organization/aqnel', 'angellist_url': ' https://angel.co/company/aqnel/jobs', 'main_url': ' https://aqnel.com/'}
Firm24	{'facebook_url': ' https://www.facebook.com/firm24com/', 'linkedin_url': ' https://www.linkedin.com/company/firm24'}
FIRM24.com	{'facebook_url': ' https://www.facebook.com/firm24com/', 'linkedin_url': ' https://www.linkedin.com/company/firm24'}
Yerra Solutions AG	{'linkedin_url': ' https://www.linkedin.com/company/yerra-solutions-ag'}
Kodex Bilisim	{'facebook_url': ' https://www.facebook.com/kodexbilisimistatistik/', 'crunchbase_url': ' https://www.crunchbase.com/organization/kodex-bilisim', 'linkedin_url': ' https://tr.linkedin.com/in/kodex-bilisim-a671ab170'}
NuLaw	{'twitter_url': ' https://twitter.com/nulawapp?lang=en', 'main_url': ' https://nulaw.co/'}
A2.Legal	{'facebook_url': ' https://www.facebook.com/A2-legal-consult-313626275446507/', 'linkedin_url': ' https://www.linkedin.com/company/a2legal?trk=similar-pages_result-card_full-click'}
SkyRefund	{'angellist_url': ' https://angel.co/company/skyrefund-1'}
LegalUp Ltd.	{'facebook_url': ' https://www.facebook.com/legaluptech/', 'crunchbase_url': ' https://www.crunchbase.com/organization/legalup', 'linkedin_url': ' https://www.linkedin.com/company/legalup-automation'}
LegalUp Ltd	{'facebook_url': ' https://www.facebook.com/legaluptech/', 'crunchbase_url': ' https://www.crunchbase.com/organization/legalup', 'linkedin_url': ' https://www.linkedin.com/company/legalup-automation'}
Smith.ai	{'twitter_url': ' https://twitter.com/smithdotai', 'main_url': ' https://smith.ai/'}
Texas Trust Home Loans	{'facebook_url': ' https://www.facebook.com/pages/category/Loan-Service/Texas-Trust-Home-Loans-321607185123858/'}
Pravoved.ru	{'twitter_url': ' https://twitter.com/pravoved_ru?lang=en', 'main_url': ' https://pravoved.ru/', 'linkedin_url': ' https://www.linkedin.com/company/pravoved-ru'}
Legalbox.io	{'facebook_url': ' https://www.facebook.com/legalbox.io/'}
LawCloud	{'facebook_url': ' https://www.facebook.com/WeAreLawCloud', 'main_url': ' https://www.lawcloud.co/'}
Onit	{'angellist_url': ' https://angel.co/company/onit-2'}
Josef	{'twitter_url': ' https://twitter.com/joseflegal', 'facebook_url': ' https://www.facebook.com/public/Josef-Josef', 'angellist_url': ' https://angel.co/company/josef-4/jobs'}
LawLinq	{'facebook_url': ' https://www.facebook.com/lawlinq/', 'crunchbase_url': ' https://www.crunchbase.com/organization/lawlinq', 'linkedin_url': ' https://www.linkedin.com/company/lawlinq-inc'}
ESCRIBA AG	{'twitter_url': ' https://twitter.com/EscribaAG', 'facebook_url': ' https://www.facebook.com/ESCRIBAAG/', 'linkedin_url': ' https://www.linkedin.com/company/escriba-ag'}
Avtal24	{'twitter_url': ' https://twitter.com/avtal24?lang=en', 'facebook_url': ' https://www.facebook.com/avtal24/', 'crunchbase_url': ' https://www.crunchbase.com/organization/avtal24', 'main_url': ' https://avtal24.se/', 'linkedin_url': ' https://www.linkedin.com/company/avtal24-ab'}
Reasoning Technology	{'angellist_url': ' https://angel.co/company/reasoning-technology'}
Syntexys	{'angellist_url': ' https://angel.co/company/syntexys', 'main_url': ' https://syntexys.com/'}
Capiche Capital Technologies Corporation	{'linkedin_url': ' https://ca.linkedin.com/company/capiche-capital-technologies-corporation'}
E-Startup India	{'angellist_url': ' https://angel.co/company/e-startup-india-1', 'main_url': ' https://www.e-startupindia.com/'}
Hotspot Law	{'twitter_url': ' https://twitter.com/hotspotlaw?lang=en', 'main_url': ' https://hotspotlaw.com/'}
Steinfeld Legal	{'main_url': ' https://steinfeldlegal.com/'}
SpeechWrite digital	{'crunchbase_url': ' https://www.crunchbase.com/organization/speechwrite-digital', 'linkedin_url': ' https://www.linkedin.com/company/speechwrite-digital'}
DealMaker	{'twitter_url': ' https://twitter.com/Dealmakertech', 'angellist_url': ' https://angel.co/company/dealmaker'}
Veratech Intelligence Private Limited	{'facebook_url': ' https://www.facebook.com/search.php?q=Veratech+Intelligence+Private+Limited&type=users&init=srp'}
Legal Tech Store	{'facebook_url': ' https://facebook.com/Legal-Tech-Store-2018584531769085/?fref=mentions'}
Discovery Genie LLC	{'facebook_url': ' https://www.facebook.com/discoverygenie/', 'linkedin_url': ' https://www.linkedin.com/company/discovery-genie'}
CLA Reply	{'linkedin_url': ' https://mt.linkedin.com/company/clareply'}
FirstBase	{'twitter_url': ' https://twitter.com/firstbaseurban?lang=en'}
LEX247	{'linkedin_url': ' https://www.linkedin.com/company/lex247'}
Tabled	{'facebook_url': ' https://www.facebook.com/ShopTabled/'}
